archivo,clase
PMINST_2332.png,1
PMINST_2333.png,1
PMINST_2334.png,1
PMINST_2335.png,1
PMINST_2336.png,1
PMINST_2337.png,0
PMINST_2338.png,1
PMINST_2339.png,0
PMINST_2340.png,1
PMINST_2341.png,0
PMINST_2342.png,0
PMINST_2343.png,1
PMINST_2344.png,1
PMINST_2345.png,0
PMINST_2346.png,0
PMINST_2347.png,0
PMINST_2348.png,1
PMINST_2349.png,0
PMINST_2350.png,0
PMINST_2351.png,1
PMINST_2352.png,0
PMINST_2353.png,1
PMINST_2354.png,1
PMINST_2355.png,0
PMINST_2356.png,1
PMINST_2357.png,1
PMINST_2358.png,0
PMINST_2359.png,1
PMINST_2360.png,1
PMINST_2361.png,0
PMINST_2362.png,1
PMINST_2363.png,1
PMINST_2364.png,1
PMINST_2365.png,0
PMINST_2366.png,0
PMINST_2367.png,1
PMINST_2368.png,0
PMINST_2369.png,1
PMINST_2370.png,1
PMINST_2371.png,0
PMINST_2372.png,0
PMINST_2373.png,0
PMINST_2374.png,1
PMINST_2375.png,0
PMINST_2376.png,0
PMINST_2377.png,1
PMINST_2378.png,1
PMINST_2379.png,0
PMINST_2380.png,1
PMINST_2381.png,0
PMINST_2382.png,1
PMINST_2383.png,0
PMINST_2384.png,0
PMINST_2385.png,1
PMINST_2386.png,0
PMINST_2387.png,0
PMINST_2388.png,1
PMINST_2389.png,1
PMINST_2390.png,1
PMINST_2391.png,1
PMINST_2392.png,0
PMINST_2393.png,1
PMINST_2394.png,1
PMINST_2395.png,0
PMINST_2396.png,0
PMINST_2397.png,1
PMINST_2398.png,0
PMINST_2399.png,1
PMINST_2400.png,1
PMINST_2401.png,1
PMINST_2402.png,0
PMINST_2403.png,0
PMINST_2404.png,0
PMINST_2405.png,0
PMINST_2406.png,0
PMINST_2407.png,0
PMINST_2408.png,1
PMINST_2409.png,1
PMINST_2410.png,1
PMINST_2411.png,0
PMINST_2412.png,1
PMINST_2413.png,1
PMINST_2414.png,0
PMINST_2415.png,0
PMINST_2416.png,0
PMINST_2417.png,1
PMINST_2418.png,0
PMINST_2419.png,1
PMINST_2420.png,1
PMINST_2421.png,1
PMINST_2422.png,1
PMINST_2423.png,0
PMINST_2424.png,1
PMINST_2425.png,0
PMINST_2426.png,1
PMINST_2427.png,0
PMINST_2428.png,1
